product_id,product_name,url
53,[원씽] 어성초 추출물 2종 (택1),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8d272f05-9081-464a-9713-df34e349a0c0.jpg
54,[야다] 선인장 토너 패드 리필 기획 세트 (단품 70매+리필팩 70매),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/acfb6009-9d36-4212-8b49-1d31e8b27d5e.jpeg?v=x0520
55,[피지오겔] 레드수딩 시카밸런스 토너 200ml,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/643836f4-134b-4dba-9c07-178eef049924.jpg
56,[아벤느] 오 떼르말 온천수 미스트 300mL 대용량 더블기획 (1+1),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/dac74738-217e-4747-b6bb-ca2aed12a0c0.jpg
57,"[라로제] 생기부여 기프트 세트 (수분스틱 + 틴트립밤 선물세트, 쇼핑백 증정)",https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/041953cc-db1b-432c-b48b-f2a997da5d84.jpg
58,[김정문알로에] 큐어 안티에이징 크림 S,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/7136e338-bc5b-4484-8b80-9eeb0ccf84fb.jpg
59,[스킨푸드] 캐롯 카로틴 카밍 워터 패드 세트 (2매입X5개),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/f969ebf4-d257-43f7-929e-8fdac51b2f66.jpg
60,[비플레인] 녹두 약산성 클렌징폼 80ml 더블 기획세트,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/ac1d7f27-bfad-43fc-949d-bea401adaa41.jpeg
61,[키엘] 울트라 훼이셜 크림 리필 파우치 150ml,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8add51b7-3e15-4f19-a751-345a2f4d9fdf.jpg
62,[달바] 화이트 트러플 더블 세럼 앤 크림 (비건)(반반 더블 크림),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/4e99c85f-b43c-4012-b4c9-1a0d8f89fce8.jpg
63,[프란츠] 줄기세포 배양액 앰플 듀오 세트 (8개입) 2종 (택1),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/3460072d-e1cb-43f6-b034-d764049afa44.jpg?v=x0520
64,[랑콤] NEW UV 엑스퍼트 톤업 선크림(로지블룸/펄리브라이트) 50ml 2종 (택1) (UV아쿠아젤 10mlx5ea 증정 ),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/d713097a-e381-4f0a-93ce-009ba38bc301.jpg
65,[듀오덤] 엑스트라씬 3매,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/5d5b4c79-de66-4d3b-9dfd-39180eb05f90.jpg
66,[야다] 선인장 토너패드 휴대용 (2매*10EA),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/f19f7e62-acc5-4775-9e2b-7f67cfb661c7.jpg
67,[원씽] 유기농 호호바오일 50ml,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/42fe397f-4676-47d4-983e-e426eee67e93.jpg
68,[라로슈포제] 순수 비타민 10% 퓨어 비타민 C10 세럼(마이뷰티박스 가입일 구매 시 +3%적립),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/724c0d01-2b70-4d78-b920-5fdfbe596f0c.jpeg
69,[퍼셀] 20억/mL 픽셀바이옴 원액 30ml (장벽강화 유산균 원액) 듀오 세트 (+원액 2.6ml*2ea 추가 증정),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8704c403-779a-4447-a2fe-a14bb58995fa.jpeg
70,[동국제약] 센텔리안24 리바이탈라이징 콜라겐 에센스 30ml,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/37bf6f53-d851-44f5-9323-88d64590536f.jpeg
71,[리더스] 인솔루션 마스크 10매 6종 (택1),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/9f761fc6-a059-4b55-bcd7-6f2401531e49.jpeg
72,[성분에디터] 실크펩타이드 인텐시브 리프팅 앰플 60ml,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/2e63a2c0-2abe-4111-a8f2-127c4f67d1dd.jpg
73,[원씽] 시카 수딩 마스크팩 5매입,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/3a80336f-ba4d-4948-ba8f-c6c0dd485e08.jpg
74,"[설화수] 탄력 3종 세트 (탄력크림, 자음수, 자음유액)",https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/29b4300a-7c12-4766-8777-4ac682b84368.jpg
75,[랑콤] UV 엑스퍼트 선크림(밀키/아쿠아젤/BB) 50ml 3종 (택1) (아쿠아젤 선크림10mlx5ea 증정 ),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/c2bd887b-4bc4-4adc-9a91-29896c95f061.jpg
76,[라로슈포제] 시카플라스트 B5 프로 리페어 마스크,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/54bae64e-750b-40f1-8ab8-2eae9a8d2741.jpg
77,"[키엘] 울트라 훼이셜 크림 50ml, 125ml 듀오 세트(홀리데이)",https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/d1e04230-d5a9-4bea-9c07-69a3db9fef9a.jpg
78,"[피지오겔] DMT 로션 선물세트(로션 200ml, 크림30ml, 토너 50ml, 클렌징 젤 30ml) (쇼핑백 포함)",https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/28de5189-1dac-4108-8220-1f76e2a04b2d.jpg
79,[에스트라] 리제덤365 모공탄력 캡슐세럼 30ml 기획(+캡슐세럼7ml+캡슐크림10ml+시트마스크 3매+화장솜),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/79b95a49-591a-4244-9ba5-16a20ca95b4c.jpg
80,[어반리브즈] 순면 페이스 타올 80매 2종,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/4812aafe-b36c-47d6-8634-ee0f5d013ed5.jpg
81,[랑콤] 2024 홀리데이 리미티드 뷰티박스 (*76만원 상당),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/6c4d8314-75c1-4554-a097-ca0695fe75b6.jpeg
82,[CNP 차앤박] 프로폴리스 에너지 앰플 미스트 250ml,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/44dbe135-5907-409f-9811-ac4c368c7f25.jpg
83,[은율] 달팽이 인텐시브 아이크림 40ml 3개입,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/cc638d2f-e0a4-4637-bfd6-be04f83b5426.jpg
84,[에스트라] 아토베리어365 크림미스트 120ml,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/f1a44551-cd52-44f1-9d12-268ca2e8f255.jpg
85,[헤라] 센슈얼 누드 밤 선물세트 3종 (택1),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/3b5d65fd-6a1f-473a-b0e0-50bc7007f182.jpg
86,[은율] 마유 크림 70g 2종 (택1),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/995c3e52-2533-4bca-9d48-0cd1f366c7a6.jpg
87,[마르시끄] 링클 리페어 팔자 주름 패치 1세트 (12패치X5장),https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/40034b84-895e-4db1-b2ba-bda8db7134bd.jpg?v=0422
88,[김정문알로에] 큐어 알로에 슬라이스 젤리 마스크 10매 (리뉴얼),https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1655456895127l0.jpeg
